sample_id,sharedConfounder1_bin1,independentConfounder2_cat_norm1,independentConfounder2_cat_norm2,independentConfounder3_cat_unif1,sharedConfounder4_norm1,independentConfounder4_norm1
HG02394,0,1,2,1,-0.000462621507935075,0.346672944741269
HG02395,0,1,1,1,-1.233170876369,0.202957151939705
HG02396,1,1,1,1,0.652981201942052,-0.461998118550809
HG02397,0,1,2,3,-0.37959877494381,-0.691368388619212
HG02398,0,3,1,3,0.515969404135301,0.404451308664675
HG02399,0,1,1,1,0.636524903164253,0.530315391119813
HG02401,0,2,1,3,0.816882171271098,0.351543865268638
HG02402,0,1,1,2,0.620522750988689,-0.565294281618775
HG02406,1,1,1,1,-0.410930996225546,1.45627457321298
HG02407,1,3,1,3,0.0147813628785174,-1.53895590064416
HG02408,0,3,1,3,0.803146638451909,0.362636148915376
HG02409,0,1,3,4,0.609772566252024,0.839106455868085
HG02410,0,1,1,2,-0.477465609464671,0.067026224510418
HG02419,0,1,3,3,-0.0509977906887472,-0.675014063582632
HG02420,0,3,2,4,-2.25351999068888,0.263885007924338
HG02425,0,1,1,4,-1.84875114969894,0.242008874157297
HG02427,0,1,3,3,1.32797469342509,0.814952266336268
HG02429,0,2,2,2,1.91092359872012,-0.295810017496691
HG02433,1,1,1,1,0.62881260782835,0.22606824073633
HG02439,0,1,1,1,0.176411491746706,-0.964532465479529
HG02442,0,3,1,3,0.653898646052331,-0.333505160488909
HG02445,0,1,1,3,0.430972662513502,-0.354786890286352
HG02449,0,1,1,4,-0.554612413154782,0.300267533011837
HG02450,1,1,1,4,-0.615212925601887,-1.05007434712079
HG02455,0,1,3,2,0.161226138978915,0.145619641976702
HG02461,0,3,2,4,-1.5777626675976,-2.22901457902295
HG02462,0,1,1,4,1.38027927984887,0.395519501894465
HG02464,0,1,1,2,1.43585358122664,1.06112334853414
HG02465,1,1,3,3,0.299709979013608,1.31555578188579
HG02470,0,2,1,3,0.192593211857699,-0.705899906112727
HG02471,0,1,2,3,0.58370239877936,-0.431178432105632
HG02476,0,1,3,4,-1.8378898517724,-1.31201979434463
HG02477,1,2,1,2,-0.885514556882346,1.2047065803944
HG02479,0,1,1,1,1.13224819136304,-2.04610384958246
HG02481,0,3,3,2,-0.503395939224382,1.71423569793049
HG02484,1,1,1,1,-0.454499441370922,-0.764953223821131
HG02485,0,3,1,3,2.13677845530005,2.58645502258071
HG02489,0,1,1,1,-1.8595718232773,-1.51463471996181
HG02490,0,2,2,4,0.332417834995755,0.983436072332686
HG02491,0,1,1,1,-0.510146086865241,1.37909842541239
HG02493,0,1,1,1,-1.74343773341621,1.51152272011421
HG02494,0,1,1,1,-0.733722192260081,0.489920119034163
HG02496,0,1,1,2,-1.0708374576449,0.122314198036475
HG02497,0,1,3,4,0.567492430424468,0.123693294955961
HG02501,0,1,3,1,0.707665593030358,-0.0971240007353264
HG02502,0,2,3,4,-0.643036094300027,-0.284875164737853
HG02505,1,2,1,4,-1.17458972079728,-1.15861943598056
HG02508,0,1,1,2,-0.726537553663339,1.03356739050012
HG02511,0,3,1,3,0.74576004376532,-1.56149967769754
HG02512,0,3,2,2,-1.7791208200377,0.557365326717714
HG02513,0,1,1,4,0.404263311318781,-1.19622649478568
HG02521,1,2,3,3,-1.55629380286587,0.151279564551556
HG02522,0,2,1,4,1.23963432821162,0.208172167554231
HG02536,0,2,1,4,0.376099010618431,-1.38622242499131
HG02537,1,1,2,1,-0.703794797187697,-1.02178576377595
HG02541,0,1,1,3,-1.21326931057382,-1.12001949378243
HG02545,0,3,1,1,1.45108823675645,1.10016184163841
HG02546,0,1,1,1,-0.26952361500002,-1.72883097201911
HG02549,1,1,1,3,1.3486712538769,-0.0615093056798632
HG02554,0,3,1,4,-1.24862227089066,0.0792941485746262
HG02555,0,3,3,3,0.112475624392687,0.100806966266356
HG02557,0,1,1,2,-0.418799349217098,-0.612777914898786
HG02558,0,1,1,3,0.381973000448335,1.19748964509844
HG02561,1,3,1,2,1.47629151422767,-3.55023724429634
HG02562,0,1,1,3,0.356107610857923,1.9517017072986
HG02568,0,3,1,3,-1.08956122429058,0.0106255880840625
HG02570,0,1,1,1,2.21199125349197,1.69090227709243
HG02571,0,3,2,4,0.754295752397404,-1.10807447057954
HG02573,1,1,1,2,0.93345715372358,-1.00200532397347
HG02574,0,3,1,3,-0.370732320629838,-0.336142497869142
HG02577,0,1,3,1,0.712996339981513,-0.835871321995541
HG02580,0,1,1,3,0.758386727127694,0.79508728993035
HG02582,1,3,1,2,-1.31456502072887,0.151944638727649
HG02583,0,1,1,3,0.624074242768358,-0.649524126193622
HG02585,0,1,1,2,1.32726103000126,-0.00941155745314567
HG02586,0,1,2,1,1.18976966245973,-0.805788730507053
HG02588,0,1,1,2,0.986378250624323,1.14139680007621
HG02589,1,1,1,2,0.183906249379337,-2.42218697433645
HG02594,0,1,1,1,2.72348281226173,-0.0323259686779186
HG02595,0,3,1,1,0.901335280455188,-0.126198837799904
HG02597,1,1,1,3,-2.42907601040642,0.725899169211925
HG02600,0,1,1,4,0.44913878283029,0.192681071232854
HG02601,1,3,1,4,0.898053205926242,-1.94651176709538
HG02603,1,1,1,2,-1.20913273298843,-1.07043114963979
HG02604,0,1,1,1,-0.0779231306288762,1.02180173543017
HG02610,0,1,1,1,0.658080023303246,0.649646496426244
HG02611,0,1,1,2,0.035326595036298,-0.0403790828080227
HG02613,0,3,1,3,0.854180640215395,0.0294644459763985
HG02614,0,1,1,1,0.874076064039471,0.771067786275997
HG02620,0,2,1,4,-0.489708938777155,-0.504560574666476
HG02621,0,1,1,2,-0.307626304473676,-0.38574009137335
HG02623,0,1,1,4,-0.333982404554856,0.762230123864155
HG02624,1,3,3,2,-0.365250519596712,0.263641373172577
HG02628,0,2,1,2,0.331867063057324,1.05210924576633
HG02629,0,1,1,1,0.331587579154459,-0.730629777595613
HG02634,0,1,1,3,-1.34073766972069,0.501629885857762
HG02635,0,3,1,2,-0.288927175932331,-1.14388531924506
HG02642,0,1,1,1,1.20078758889768,0.146794287761483
HG02643,0,1,2,3,1.51186495030591,-2.89868632095473
HG02645,0,2,3,2,1.89438928068796,-0.720579598633174
HG02646,1,1,3,4,0.336117081744248,0.191647803284273
HG02648,0,1,1,3,1.31697758177052,-1.12398729612924
HG02649,1,1,2,1,1.46532689406367,0.469088983915488
HG02651,1,1,1,2,0.0370968289598048,0.0415532790228989
HG02652,1,3,2,2,0.159303525466253,0.756142950356338
HG02654,0,1,1,1,0.112056891963481,-1.10929749528585
HG02655,0,1,3,3,0.296661875165782,-0.832520236004116
HG02657,0,1,1,3,-1.77625897331395,0.161810933798045
HG02658,0,1,1,3,0.735875341939875,-0.274677531191894
HG02660,0,3,1,4,-0.759075040186999,1.24625518038493
HG02661,0,1,3,1,0.277849643624739,-0.179063746455326
HG02666,0,1,1,2,0.25549943568502,-0.515491960948697
HG02667,0,1,1,1,0.360941617112062,0.564159415382074
HG02675,0,1,1,4,-1.15201130713795,1.45547004148887
HG02676,0,1,1,3,0.355411290692508,-0.638844772174544
HG02678,1,1,1,3,0.152667986502772,0.214589855316886
HG02679,0,1,1,3,-0.146058116954478,0.981024849785996
HG02681,0,1,1,4,-0.165849761307248,-0.0689144296758199
HG02682,0,1,1,1,0.140191385798218,-0.24989673940936
HG02684,0,1,1,3,-0.313644838248425,0.584169703173375
HG02685,0,3,2,4,-1.32032124321831,-0.0727608368590526
HG02687,0,1,3,4,0.593044182119548,0.897498814730825
HG02688,0,1,1,2,0.20642087913814,-1.9269529393499
HG02690,0,3,1,4,-2.58247853273836,0.498057918102326
HG02691,0,3,1,1,0.166858948333523,0.669077166817368
HG02694,0,3,1,2,0.765222879221719,-2.28540463105314
HG02696,1,1,1,1,1.35776463226724,-0.153139295424098
HG02697,1,2,1,4,-0.892659134087172,-0.443441871607391
HG02699,0,2,1,4,-0.753832368441846,0.134615056199053
HG02700,0,1,2,4,-1.68715411819928,1.0844867194699
HG02702,0,1,1,2,0.0755112042977497,-0.555991420547221
HG02703,0,1,1,2,1.34378258927618,-0.471296890212317
HG02715,0,1,3,3,0.308636561953645,0.467320113599282
HG02716,0,1,1,4,-0.436206128753685,-1.19718715697987
HG02721,1,1,2,1,1.06226323915269,0.264539836903778
HG02722,0,1,1,2,-0.204054587991685,1.50594443070709
HG02724,0,1,1,1,0.990504660276845,-0.562986561972239
HG02725,0,2,2,2,0.180194571785585,1.37912036818177
HG02727,0,1,1,2,-0.852951483858698,0.114484486939685
HG02728,0,1,1,1,0.951509290298504,-0.497926326754738
HG02731,0,3,1,1,0.349609032151823,-0.220826295894143
HG02733,0,1,2,4,0.568845927853404,-0.519584272653727
HG02734,0,1,1,2,2.5420488717003,0.436938743969864
HG02736,0,1,1,2,-0.672634333296334,-0.666750991031854
HG02737,1,2,1,2,1.53708785926187,-0.517938319604727
HG02756,1,1,1,2,0.686742240038771,0.53904093030288
HG02757,0,1,1,4,0.152815479667318,0.140805547193364
HG02759,0,1,1,4,0.233383020888238,2.7907735592023
HG02760,0,1,1,4,2.38142406671059,-0.570697079850875
HG02763,0,1,1,1,-0.921252436674781,-0.581263567754616
HG02768,1,3,1,4,-0.222111815113067,2.14693775166371
HG02769,0,1,1,2,0.57522827028206,1.81796623190026
HG02771,0,1,1,1,-0.502933354717389,0.536255389752227
HG02772,0,3,1,1,-1.2788316255785,-1.11004393419408
HG02774,1,1,1,1,-0.102766298194307,-0.116962898510128
HG02775,0,1,1,4,-2.43549708538127,2.51643244662115
HG02778,0,3,1,1,0.9702996218266,-1.19852865872841
HG02780,0,1,1,3,0.404328275952083,0.684949082149768
HG02783,0,1,1,3,0.767404863767473,0.984653193282811
HG02784,0,3,1,3,0.699263519399419,-0.555356004734639
HG02786,1,1,1,1,-0.244807217210524,-1.2155546788598
HG02787,1,3,1,4,-0.0629361777696902,-0.653368735924393
HG02789,0,1,1,4,0.508897735115855,-0.0186260459226694
HG02790,0,1,1,4,-0.395470549795875,-0.28470699358803
HG02792,0,1,1,2,0.624867859900423,-0.490017093987788
HG02793,0,2,1,2,-0.0966221081223895,-0.717182250317836
HG02798,1,1,2,1,-0.184696193371684,1.9011281191989
HG02799,0,1,1,2,0.979490168450481,0.853888884596628
HG02804,1,1,1,3,-1.69112553957122,0.0337196354872367
HG02805,0,3,1,4,-0.496253147780142,-1.79540774012971
HG02807,1,1,2,3,0.474864262214506,0.916750022439227
HG02808,0,3,2,2,1.67718480639177,-0.733154370693346
HG02810,0,2,1,2,-0.00546931147728217,-0.196382058244582
HG02811,1,1,1,2,0.355490828925994,-1.30592145183698
HG02813,0,1,1,3,0.705136324989683,1.51185372309423
HG02814,1,1,1,2,0.208057485375202,-1.00653968209205
HG02816,1,2,1,4,0.487323551714216,0.918381158931966
HG02817,0,1,1,2,-2.13084023315005,0.848656538472541
HG02819,0,1,1,1,-0.46206306895554,-0.263495343816334
HG02820,0,1,1,4,-0.203649126234178,-0.302774180394259
HG02836,0,1,1,1,0.353373574654221,-0.169235381395151
HG02837,0,2,1,1,0.167135364690351,1.75166797303656
HG02839,0,1,1,1,-1.1496022555265,0.915032667104414
HG02840,0,3,1,4,-0.882745677599928,-0.472622842126379
HG02851,0,1,1,1,0.0879984180816008,0.637803209116793
HG02852,0,1,3,4,1.14415403772874,0.786684868376943
HG02854,0,1,3,3,-0.317203445670151,0.0730966941341493
HG02855,0,1,3,3,0.571773026633611,-1.60219283500891
HG02860,0,1,1,3,-0.932202653647738,-0.582757440450109
HG02861,0,1,1,2,-0.787280544963829,1.41732601570636
HG02870,0,2,1,1,-1.54481008257741,-0.191761574203774
HG02878,0,1,2,2,1.4258251478087,-0.150399301171602
HG02879,1,1,3,2,-1.22398340714909,-0.457832369563059
HG02881,0,1,1,2,-0.268672952832605,-1.07412095182441
HG02882,0,1,1,1,0.0998685697141096,1.3544373661478
HG02884,0,1,1,4,-0.496767460416999,-0.41365459264274
HG02885,0,1,1,4,0.351606222143759,-0.0693773832687413
HG02887,1,1,3,3,0.340746110568102,0.613235952854567
HG02888,0,1,1,3,0.7061725523454,0.64881990634306
HG02890,0,3,1,3,-0.834359687648156,-2.56545944738819
HG02891,0,3,1,2,1.7894404227779,0.430809135249709
HG02895,0,2,1,4,0.638227333889787,0.648240665347765
HG02896,1,1,1,1,1.30899458513429,-0.298477286425487
HG02922,1,2,3,4,0.958940077501012,1.39101855866343
HG02923,0,1,2,3,-0.27311009629674,0.44997789138209
HG02938,0,1,1,4,1.78305750129747,-0.328849323368596
HG02941,0,3,2,1,1.18279818492767,0.885125897898322
HG02943,0,1,1,4,3.46462380722668,0.110125248680222
HG02944,0,1,1,2,-1.34570683763502,0.14631001512075
HG02946,0,1,1,3,-0.493590779895911,1.0600444342608
HG02947,0,2,1,3,-0.803352108887458,0.0024677830816995
HG02952,0,1,1,4,0.935273743190456,-0.279855632734078
HG02953,0,2,1,4,-1.18920667166792,-0.17887875741241
HG02968,0,1,1,4,-1.69745445225629,-0.339202289488628
HG02970,0,1,1,4,1.4159962838286,1.10957639882831
HG02971,1,1,1,3,-0.0863262922766765,0.883226345836677
HG02973,0,1,1,3,-1.57080034350322,-0.797954358458313
HG02974,0,1,1,1,0.0310791046318447,-0.353491227482184
HG02976,0,1,2,3,-0.436614368209918,0.853506968503091
HG02977,0,1,1,1,0.727095963201049,0.291115025575022
HG02979,1,1,1,3,0.462699934463471,0.414574372524306
HG02981,0,1,3,2,0.0306830839677327,-0.914304295806993
HG02982,0,1,1,1,0.701688374168216,-1.02232949072703
HG02983,0,1,1,2,-1.34203471749421,1.07665648967613
HG03006,0,1,1,4,-1.05296979147798,-0.970466905919541
HG03007,1,1,2,3,0.80862464067598,0.912272063886731
HG03009,0,1,2,4,-0.739383553172923,1.04292510270632
HG03012,0,1,3,4,-0.116550645513155,-1.820000486361
HG03015,0,1,1,3,-1.06113737135857,0.464985059398381
HG03016,0,3,3,2,-0.85830652945435,0.333818988306556
HG03018,0,1,1,4,-0.335201856360175,0.158246533136662
HG03019,1,1,3,3,1.03823036989513,1.02843827602572
HG03021,0,3,3,4,0.926429259370161,1.38575931205744
HG03022,1,2,1,2,-0.49308351550496,0.855391124003623
HG03024,0,1,1,2,-1.10178654957753,-0.0727673414194668
HG03025,0,1,1,3,-0.853073038704135,-0.715228274878403
HG03027,0,1,1,3,-0.802470283407321,-0.521747587880629
HG03028,0,1,1,4,-0.196729540140128,-0.341938460373454
HG03039,1,1,1,2,0.377353364325514,0.528200563002034
HG03040,0,1,1,3,-0.0924752881301554,1.07439932461972
HG03045,0,1,1,3,-1.55963644639386,-0.215308961844322
HG03046,0,2,1,2,-0.659751027870771,-1.29704513928505
HG03048,0,1,1,4,-2.55552462639963,-0.133560186390502
HG03049,0,1,1,1,0.824619473641656,0.835585664350247
HG03052,0,1,3,4,-0.541018052721759,0.134138070669941
HG03054,0,1,1,4,0.115893778333445,0.0270828670808096
HG03055,0,1,1,1,1.27984207319234,0.758015374991853
HG03057,0,1,1,4,-1.15680692283905,0.445274219125961
HG03058,1,3,3,2,0.794667407914995,-0.633306796012204
HG03060,0,1,2,2,1.4806859734547,-1.1616394379154
HG03061,0,1,1,1,1.93448201128167,2.18960207085937
HG03063,0,1,3,1,1.10545575277404,-1.90186145807003
HG03064,0,1,1,2,-1.52313403581828,0.561392166938202
HG03066,0,1,1,3,-0.0185646784570184,-0.363890304415803
HG03069,0,2,1,4,0.221107892633065,-0.950099958383529
HG03072,0,1,1,3,-0.121231270747419,-0.876313970629613
HG03073,1,1,3,1,1.28052406043421,-0.583747938756918
HG03074,0,1,1,4,-0.406013465347625,-0.339532799453559
HG03077,0,1,3,3,0.615068692751258,0.819494126404166
HG03078,0,1,1,3,-0.0916903263907091,-0.236492324083203
HG03079,0,1,1,4,-0.91386047954849,0.318446108015802
HG03081,0,1,1,2,-0.492005673535355,-0.194893539032315
HG03082,0,3,1,4,-0.170472166597313,-0.314502466247678
HG03084,0,1,1,4,-1.08777150849328,-0.43248027250076
HG03085,0,1,2,2,-1.26479336065534,-2.12155731787765
HG03086,0,1,1,2,-0.0724876135162683,-0.187029685588718
HG03088,0,1,1,4,-0.6353947006645,-0.278802550274779
HG03091,0,1,1,2,-1.33874823551208,1.28562429813875
HG03095,0,1,2,1,0.224640574059247,1.16363403163908
HG03096,0,1,1,3,1.37992910602638,-0.683004261262544
HG03097,0,1,1,3,-0.172136430536964,0.828712888950598
HG03099,0,1,1,1,-1.72732348460695,0.574245854120424
HG03100,1,2,1,3,-0.23663749436847,-0.264498973832397
HG03103,0,2,1,3,-0.350147265943004,1.18040593305584
HG03105,0,1,1,3,0.0428334013457303,-1.56447068845609
HG03108,1,1,1,1,0.966999375611672,-0.402425916848079
HG03109,0,2,1,2,0.655369412854548,0.152114582975836
HG03111,0,1,1,3,0.532579212561225,0.39208686693323
HG03112,0,1,1,3,-1.38472734765232,0.175722465234002
HG03114,0,1,1,3,0.449471812870782,0.823101812062985
HG03115,0,1,1,1,-0.195768553928015,1.63666752258405
HG03117,1,1,1,2,0.0514324647783334,-0.876007285646178
HG03118,0,1,1,2,-0.439763548226841,0.589723504274258
HG03120,0,2,1,2,-0.518222599531741,0.805816430024879
HG03121,0,1,1,2,0.841777138108956,-1.22444639748904
HG03123,1,1,3,4,-0.456164658980353,0.512887370915044
HG03124,0,1,1,4,1.26777172145333,-0.300195591980464
HG03126,0,1,1,4,-0.160324562653682,1.21411432682676
HG03127,0,1,3,4,1.35209316702034,1.34701928577486
HG03129,1,1,1,4,-0.830939519151926,-0.798767565772355
HG03130,0,1,1,4,0.84761339914162,0.205289152088385
HG03132,0,3,1,3,0.140043257533352,-0.265880981168902
HG03133,0,1,1,1,0.983666293476808,0.189049564944413
HG03135,0,1,1,1,-0.109276769136223,-1.09932972841237
HG03136,0,2,1,3,0.387624576358641,0.737117026337167
HG03139,0,1,2,2,1.6684714402144,-1.27880704948973
HG03157,0,3,1,3,-0.0830768790469976,-0.51880638604946
HG03159,0,1,3,1,-1.30677341353373,0.232589677244554
HG03160,1,1,1,2,0.432538256768229,-0.312445417355821
HG03162,0,1,1,2,0.342047496344109,1.59234602324885
HG03163,0,1,2,1,-1.34102997112403,-0.350233282133476
HG03166,0,1,1,1,-0.313975916098438,-0.790889750691466
HG03168,0,3,3,1,0.0131002524664469,0.217752370260172
HG03169,0,1,1,1,-0.494849797845328,0.994807493105457
HG03172,0,1,3,4,0.802461257312089,1.42008320526712
HG03175,0,1,1,3,-0.635804762470631,-0.694394264950859
HG03189,0,3,1,1,0.866451223749888,1.41919461255996
HG03190,0,1,1,3,0.264226572622716,2.26731815709741
HG03193,0,3,3,3,-0.131465665164723,-0.191134216951178
HG03195,0,2,1,2,0.344865162423291,-1.59308491611589
HG03196,0,3,1,4,0.24011221067014,-0.0534731764357323
HG03198,0,1,1,2,0.605592476966876,0.647870149801768
HG03199,0,1,2,3,0.497071136172305,0.151301305728892
HG03202,0,3,2,3,0.494497024371165,-0.33206679924985
HG03209,0,1,1,4,-0.834076170620825,-0.0645697924219728
HG03212,1,1,2,2,0.124824237469203,-0.196901811712158
HG03224,0,1,1,1,0.130050871608847,1.55870139318992
HG03225,0,1,1,3,1.20549965749281,0.254161959313836
HG03228,0,1,1,3,-0.464035351012193,2.07169524314487
HG03229,0,1,1,4,0.870460373925351,0.675218653052152
HG03234,1,3,3,1,-0.683989844106794,-0.242350246787808
HG03235,1,1,1,2,-0.559027308260091,-0.0255647957094656
HG03237,0,3,1,3,0.713266788517322,-0.994398574719828
HG03238,0,1,1,2,1.06446118089725,0.311041226600665
HG03240,0,2,3,1,0.141874122064327,-1.42713289772768
HG03241,0,1,1,4,0.860006028090638,1.26182942039906
HG03246,0,1,1,2,-0.707724129168504,-0.319734073231843
HG03247,0,1,1,3,0.139126445054389,0.771489427314135
HG03258,1,1,3,2,-1.81297419487436,-0.313492530023839
HG03259,1,1,2,3,0.468616355530598,-1.43237814784818
HG03265,0,1,1,3,-0.914752713689659,0.570752284196978
HG03267,1,1,1,3,-0.321871222589365,-0.061189663527595
HG03268,0,1,1,3,0.921456875861058,-0.512580047099564
HG03270,1,1,1,4,-0.910632411646231,-0.411377615352332
HG03271,0,3,1,3,0.625122612814701,-1.29569572541291
HG03279,1,2,2,4,0.0987216250733663,0.218111025097353
HG03280,0,3,2,4,0.437080740922047,-0.449912639087583
HG03291,0,3,1,1,-0.817884326681198,-0.50619819801848
HG03294,0,1,1,1,-2.32696467058041,1.19321138452819
HG03295,0,1,1,2,-0.841821090119882,-0.899069622574843
HG03297,0,2,1,3,-0.13977884111357,-0.00870650960468296
HG03298,1,3,1,3,-0.265484339515436,-1.52445155558075
HG03300,0,1,1,2,1.24803153924732,1.63850538130382
HG03301,0,1,3,1,0.44804600501341,-0.990632676876634
HG03303,0,1,1,1,1.06549086515869,1.20657558087754
HG03304,0,1,1,4,-0.220627230060514,-0.644789811085718
HG03311,0,1,1,1,1.50466137348498,1.3082072242324
HG03313,1,1,1,2,0.946868007024161,-0.746904617938315
HG03342,1,1,1,2,-0.0725196184210155,0.66764869268599
HG03343,0,1,1,3,0.740641629010157,-0.927407077162717
HG03351,0,1,1,4,2.18628750152212,-0.0747606241479873
HG03352,0,1,1,2,-0.194146831955744,-0.978169527133909
HG03354,0,1,2,1,-0.0823495461228197,-0.50169165981796
HG03363,0,1,1,1,0.138910859126986,0.162427147126167
HG03366,0,1,1,1,1.28675472534243,0.173828628582588
HG03367,0,1,1,3,0.437106337566713,0.574813182661138
HG03369,0,1,1,3,-1.23893827095831,1.02968004782985
HG03370,1,1,2,1,0.765087475156947,-0.0173667975196533
HG03372,1,1,2,1,1.44209800262534,0.50551344897601
HG03376,0,1,1,3,-1.53971597066798,1.26492074928856
HG03378,0,1,1,2,-0.90601125195619,-0.278664188412184
HG03380,0,1,3,3,-0.315805748871762,-2.11771359585451
HG03382,0,1,2,2,0.0628550234948463,-1.49656708304868
HG03385,1,1,3,3,0.297501931472591,-1.40185538579213
HG03388,0,1,3,2,-1.18870474958365,-1.16757206974336
HG03391,0,3,1,1,0.755295616754764,0.748889641036095
HG03394,0,1,3,2,-0.758208821685387,-1.09615646197753
HG03397,0,1,3,4,0.829922856319119,0.677116352261816
HG03401,0,3,3,2,-2.07439941882683,-0.471980375779345
HG03410,1,1,1,1,2.41903381532975,0.333204905862378
HG03419,0,1,1,3,-1.12873563406406,-1.84323160095533
HG03428,0,1,1,4,0.908926736695718,0.985822158979471
HG03432,0,1,1,4,-0.154260447105088,1.57538401592452
HG03433,1,2,1,4,-0.718807326528966,-1.3156255524578
HG03436,0,1,3,4,-1.30997631628389,-0.235808474739493
HG03437,0,1,1,3,0.120868704573354,-0.0437142825640379
HG03439,0,2,1,4,-0.0794649237069985,-0.156238101346841
HG03442,0,1,1,3,-0.126714145806939,-0.241614008589726
HG03445,0,1,3,2,0.354247775079426,-1.33566061490999
HG03446,0,1,1,3,-0.28100019012922,-0.333652999889684
HG03449,0,3,1,1,-1.14345705773195,0.901356896784933
HG03451,0,1,3,2,1.34586107474905,0.842507966233526
HG03452,0,1,1,2,-0.801072710783179,-0.387509234116576
HG03455,1,1,1,1,-0.790381062643523,0.596114876903815
HG03457,0,1,1,3,1.37310802261249,0.0974948896262261
HG03458,0,1,1,1,-1.62278297916729,0.310539617396531
HG03460,0,2,2,3,0.18783701557753,1.11392460592358
HG03461,0,1,1,1,-0.0374686467053655,-0.1101520768035
HG03464,0,1,1,4,-0.190375444267149,-1.58843701573818
HG03469,1,2,2,4,-1.29888082788448,-0.885599282969201
HG03470,0,1,1,2,0.682785448823942,0.0100549581777066
HG03472,1,2,1,1,0.51670378998889,0.552334321085658
HG03473,0,3,1,2,0.36441127964419,1.89445443064555
HG03476,0,1,2,1,1.5204746672807,1.23383095868774
HG03478,0,1,1,3,0.398064119406248,0.467274707361307
HG03479,1,1,3,3,0.825131189619492,0.662975162023493
HG03484,0,1,3,1,0.322262818689722,0.20117472747526
HG03485,0,1,3,1,1.54615342147846,0.889444879547938
HG03488,1,1,1,3,0.548135663284892,-0.746357185147463
HG03490,1,1,3,3,-0.835787336045234,0.447105256361848
HG03491,0,2,1,1,-0.887673887771224,-0.673551428756971
HG03499,1,3,1,3,1.28262057763274,-0.235335452551741
HG03511,0,1,1,3,1.5519611316258,-1.41898997375007
HG03514,0,1,1,3,0.00438273050259125,-0.419481007099626
HG03515,0,1,1,3,-0.590901700745343,0.42761388689559
HG03517,0,1,1,2,-0.268851167676125,-1.49464131670259
HG03518,0,1,2,3,1.81776677460619,0.865647565831528
HG03520,0,1,3,3,-0.172601180387949,-0.121406477162083
HG03521,0,1,1,4,-0.580483074360407,0.396752148457718
HG03538,0,1,2,4,1.75652119949725,0.657542972048001
HG03539,1,1,1,2,1.63409650196096,0.343792996046478
HG03547,1,1,1,4,0.040985317767184,0.792738044257001
HG03548,1,3,1,4,0.76627714198038,-0.177352595482153
HG03556,0,1,1,4,0.235077887855366,-0.426943125125886
HG03557,0,1,1,3,-0.39205394140594,0.783706014728597
HG03558,0,1,2,1,1.37762438691356,-0.300190646478885
HG03559,0,2,1,1,-0.302193623208346,-0.0504795116868092
HG03563,0,2,1,2,-0.175601504511449,-0.448937029751447
HG03565,0,1,1,3,0.788428420887294,-0.324672596705148
HG03567,0,1,1,3,0.560174798088865,1.0496523718323
HG03571,0,3,1,3,-1.46714984582975,-0.339548468169423
HG03572,1,1,2,1,-1.87599020380726,-0.343232293534468
HG03575,0,3,1,2,0.895213206968992,-0.319318738187518
HG03577,0,1,1,2,0.290782239419347,-0.186271601947825
HG03578,0,1,1,1,-0.596205407861555,-0.347440141431209
HG03583,0,1,1,3,0.56725610509092,-1.06597360031426
HG03585,0,1,2,1,-1.17483761856388,-1.095433519741
HG03589,0,1,1,1,0.257684561309356,-1.61237244769186
HG03593,1,1,1,2,1.13332435910237,-0.116737467324833
HG03594,1,2,1,1,-0.836211213766522,-0.792654727235071
HG03595,1,1,1,3,1.2073924713081,0.438332204221286
HG03598,0,1,1,2,-0.295584502665699,-1.93458983044273
HG03600,0,1,3,2,-0.113461106531901,0.534845666713011
HG03603,0,2,2,2,-0.855641742280678,-0.767795136925656
HG03604,0,1,1,4,1.21009328448717,-1.36205223353261
HG03607,1,3,1,3,0.986338410944254,0.314433283964704
HG03611,0,1,1,4,-0.70470907268263,-0.816581397843127
HG03615,1,1,1,2,0.0946299727116925,-0.229182621577429
HG03616,0,1,1,1,-1.18131238746247,0.8914686455848
HG03619,0,1,2,4,1.36710626860406,0.15945920997748
HG03624,0,1,1,1,-1.04392339927031,2.00774577211468
HG03625,0,2,1,4,0.0908221280915987,0.291659141111084
HG03629,0,2,1,3,1.95686958181255,2.21024946183808
HG03631,0,1,1,4,-1.10107546104705,-1.16349701810847
HG03634,1,1,1,2,-0.134952320371546,-0.280005874567455
HG03636,0,1,3,1,-2.01256242103416,-1.27470032825313
HG03640,0,3,1,4,1.6252733684374,-1.22900188422335
HG03642,1,1,2,4,1.51250274394409,0.282074658384215
HG03643,0,1,3,2,-0.184219756319677,0.960198582889506
HG03644,0,1,1,1,1.91026438697747,0.0996672697516483
HG03645,0,1,1,1,-0.198488297903593,0.149839063026143
HG03646,0,2,3,4,0.469103366272588,-1.34378922750039
HG03649,1,1,1,1,1.67629463689116,0.113351185421507
HG03652,0,1,1,3,-0.326772763836287,-0.261638595014215
HG03653,0,3,1,3,1.37833675340681,-0.609341428669499
HG03660,1,1,1,3,1.34071778425873,-0.328377069967361
HG03663,0,3,1,1,1.28096005638359,-1.41775173524256
HG03667,0,1,1,4,0.961835761404752,0.805808129156635
HG03668,0,1,1,4,2.40968763066487,-0.67953580881151
HG03672,0,1,1,1,0.636343582651614,0.49178392343592
HG03673,0,1,1,2,0.806927083937825,0.751007610217179
HG03679,0,2,3,4,-0.382138746592442,0.707479510044783
